Provider,TotalClaimCount,TotalInscClaimAmtReimbursed,AvgInscClaimAmtReimbursed,TotalDeductibleAmtPaid,AvgDeductibleAmtPaid,UniqueBeneficiaryCount,AvgClaimDuration,AvgLengthOfStay,NumChronicConditions_Mean,PotentialFraud
PRV51338,128,113860,889.53125,7926.0,61.921875,124,1.6875,5.428571428571429,4.5390625,Yes
PRV51340,151,43210,286.158940397351,10.0,0.06622516556291391,141,1.7417218543046358,,4.622516556291391,No
PRV51341,71,14530,204.64788732394365,70.0,0.9859154929577465,70,2.408450704225352,,3.7183098591549295,No
PRV51342,207,356780,1723.574879227053,29366.0,142.55339805825244,179,1.9758454106280192,6.178571428571429,4.473429951690822,No
PRV51344,33,26250,795.4545454545455,2136.0,64.72727272727273,33,2.1818181818181817,6.0,4.0,No
PRV51345,49,15120,308.57142857142856,220.0,4.489795918367347,47,2.4285714285714284,,4.346938775510204,No
PRV51346,266,104490,392.81954887218046,5820.0,21.8796992481203,246,1.3082706766917294,4.2,4.635338345864661,No
PRV51347,2067,596900,288.7760038703435,5090.0,2.4625060474117078,947,1.2520561199806484,,4.3580067731011125,Yes
PRV51348,55,152330,2769.6363636363635,20442.0,371.6727272727273,54,4.218181818181818,4.526315789473684,5.218181818181818,No
PRV51349,30,40480,1349.3333333333333,5410.0,180.33333333333334,28,3.1,12.2,4.6,No
PRV51350,239,213380,892.8033472803347,23218.0,97.14644351464435,232,1.493723849372385,4.476190476190476,4.677824267782427,No
PRV51351,32,10840,338.75,0.0,0.0,32,3.03125,,4.71875,No
PRV51352,4,5900,1475.0,0.0,0.0,4,6.25,,3.0,No
PRV51353,18,51210,2845.0,5390.0,299.44444444444446,17,3.3333333333333335,5.4,3.9444444444444446,No
PRV51354,4,10440,2610.0,0.0,0.0,4,9.25,17.0,4.0,No
PRV51355,74,145060,1960.2702702702702,16250.0,219.59459459459458,69,2.175675675675676,4.266666666666667,4.351351351351352,No
PRV51356,95,187800,1976.842105263158,17258.0,183.59574468085106,91,1.3157894736842106,4.176470588235294,4.347368421052631,No
PRV51357,161,205130,1274.0993788819876,12936.0,80.85,149,1.763975155279503,7.6923076923076925,4.3229813664596275,Yes
PRV51358,17,61210,3600.5882352941176,7536.0,443.29411764705884,17,1.1764705882352942,2.857142857142857,4.705882352941177,No
PRV51360,29,94230,3249.310344827586,9762.0,336.62068965517244,29,2.896551724137931,4.333333333333333,3.586206896551724,No
PRV51361,32,7870,245.9375,130.0,4.0625,32,0.6875,,4.1875,No
PRV51362,44,151320,3439.090909090909,6408.0,145.63636363636363,44,2.1136363636363638,4.833333333333333,4.795454545454546,No
PRV51363,3,150,50.0,0.0,0.0,3,0.3333333333333333,,4.0,No
PRV51364,23,55830,2427.391304347826,6508.0,282.95652173913044,23,1.608695652173913,3.1666666666666665,5.434782608695652,No
PRV51366,57,18340,321.7543859649123,180.0,3.1578947368421053,53,0.8596491228070176,,4.771929824561403,No
PRV51368,4,570,142.5,60.0,15.0,4,3.25,,4.25,No
PRV51369,2083,601910,288.96303408545367,6280.0,3.014882381180989,963,1.5885741718674988,,4.526644263082093,Yes
PRV51371,46,93130,2024.5652173913043,11798.0,256.4782608695652,45,2.0217391304347827,4.818181818181818,4.478260869565218,No
PRV51376,51,19420,380.7843137254902,90.0,1.7647058823529411,48,1.8823529411764706,,4.313725490196078,No
PRV51377,95,123950,1304.7368421052631,3634.0,38.252631578947366,94,1.5789473684210527,6.666666666666667,4.2105263157894735,No
PRV51378,161,1215370,7548.88198757764,112180.0,710.0,133,4.484472049689441,6.0092592592592595,5.304347826086956,Yes
PRV51379,22,19340,879.0909090909091,2156.0,98.0,22,0.22727272727272727,2.5,4.409090909090909,No
PRV51380,8,51560,6445.0,4272.0,534.0,8,2.25,4.25,4.375,No
PRV51382,16,6840,427.5,90.0,5.625,16,2.6875,,4.6875,No
PRV51383,77,108490,1408.9610389610389,9712.0,126.12987012987013,77,1.7142857142857142,3.0,5.194805194805195,No
PRV51386,382,99320,260.0,1330.0,3.481675392670157,274,1.450261780104712,,4.316753926701571,No
PRV51387,59,114420,1939.322033898305,13904.0,235.66101694915255,51,1.2881355932203389,3.3076923076923075,5.406779661016949,No
PRV51388,86,191010,2221.046511627907,15222.0,177.0,81,2.4186046511627906,6.142857142857143,4.6976744186046515,No
PRV51389,79,153470,1942.6582278481012,19284.0,244.1012658227848,77,2.3037974683544302,5.055555555555555,4.1265822784810124,No
PRV51390,275,1607260,5844.581818181819,173186.0,634.3809523809524,253,4.330909090909091,5.9939024390243905,5.072727272727272,Yes
PRV51391,177,144400,815.819209039548,13086.0,74.35227272727273,166,1.4519774011299436,5.769230769230769,4.435028248587571,No
PRV51392,17,1660,97.6470588235294,50.0,2.9411764705882355,15,1.7058823529411764,,5.0,No
PRV51393,910,906370,996.010989010989,71430.0,78.75413450937155,329,1.589010989010989,6.044117647058823,4.1219780219780215,Yes
PRV51394,4,460,115.0,0.0,0.0,4,0.0,,2.5,No
PRV51395,20,10400,520.0,0.0,0.0,20,2.5,,4.5,No
PRV51396,44,17520,398.1818181818182,3204.0,72.81818181818181,43,1.75,4.0,3.909090909090909,No
PRV51397,40,17870,446.75,0.0,0.0,40,0.75,,4.275,No
PRV51398,86,31040,360.93023255813955,1238.0,14.395348837209303,59,1.3953488372093024,4.0,4.651162790697675,No
PRV51399,211,845070,4005.071090047393,69448.0,330.7047619047619,199,2.5165876777251186,5.861538461538461,4.758293838862559,Yes
PRV51401,42,91520,2179.0476190476193,7626.0,186.0,42,3.357142857142857,7.25,4.976190476190476,Yes
PRV51403,114,277010,2429.9122807017543,11150.0,97.80701754385964,101,1.7719298245614035,6.9,4.5701754385964914,No
PRV51404,59,29350,497.45762711864404,1368.0,23.1864406779661,59,1.3220338983050848,6.0,4.237288135593221,No
PRV51405,49,23710,483.8775510204082,2136.0,43.59183673469388,47,0.7959183673469388,3.5,4.163265306122449,No
PRV51406,29,104260,3595.1724137931033,7476.0,267.0,29,3.0,4.375,4.896551724137931,No
PRV51408,15,1390,92.66666666666667,0.0,0.0,15,0.3333333333333333,,3.466666666666667,No
PRV51409,4,300,75.0,0.0,0.0,4,0.0,,5.0,No
PRV51410,628,177550,282.7229299363057,1920.0,3.0573248407643314,186,1.4426751592356688,,4.7165605095541405,Yes
PRV51412,5,440,88.0,0.0,0.0,5,0.0,,4.4,No
PRV51414,28,30230,1079.642857142857,3204.0,114.42857142857143,28,1.6428571428571428,6.0,5.25,No
PRV51415,51,63690,1248.8235294117646,7546.0,147.9607843137255,50,2.6470588235294117,4.285714285714286,4.588235294117647,No
PRV51416,81,25640,316.5432098765432,280.0,3.45679012345679,79,2.6419753086419755,,4.160493827160494,No
PRV51418,61,189340,3103.934426229508,18486.0,303.04918032786884,61,3.4098360655737703,7.235294117647059,4.819672131147541,No
PRV51419,65,31250,480.7692307692308,2196.0,33.784615384615385,64,1.7076923076923076,2.5,4.369230769230769,No
PRV51421,139,884780,6365.323741007194,88804.0,643.5072463768116,135,4.676258992805756,6.071428571428571,4.884892086330935,Yes
PRV51422,25,48930,1957.2,4382.0,175.28,25,5.8,2.5,5.6,No
PRV51423,1,50,50.0,100.0,100.0,1,0.0,,6.0,No
PRV51424,86,29670,345.0,1348.0,15.674418604651162,82,1.2674418604651163,3.0,4.337209302325581,No
PRV51425,33,25990,787.5757575757576,3204.0,97.0909090909091,33,1.1515151515151516,3.3333333333333335,4.787878787878788,No
PRV51426,206,145100,704.3689320388349,6968.0,33.8252427184466,91,1.1359223300970873,6.833333333333333,4.742718446601942,Yes
PRV51427,58,58770,1013.2758620689655,5510.0,95.0,56,1.9137931034482758,4.6,4.310344827586207,No
PRV51428,66,48040,727.8787878787879,4352.0,65.93939393939394,66,1.2121212121212122,3.0,4.636363636363637,No
PRV51429,10,1100,110.0,0.0,0.0,10,0.0,,2.7,No
PRV51430,112,213700,1908.0357142857142,17648.0,158.99099099099098,101,1.6517857142857142,4.352941176470588,4.285714285714286,No
PRV51431,49,236720,4831.0204081632655,25932.0,540.25,42,5.448979591836735,6.2,4.979591836734694,No
PRV51432,23,59270,2576.9565217391305,7616.0,331.1304347826087,23,0.8260869565217391,2.4285714285714284,4.3478260869565215,No
PRV51433,1610,454630,282.37888198757764,4670.0,2.900621118012422,862,1.5627329192546584,,4.502484472049689,Yes
PRV51434,102,280490,2749.901960784314,24844.0,245.98019801980197,97,1.9411764705882353,6.041666666666667,4.754901960784314,Yes
PRV51435,23,33620,1461.7391304347825,6408.0,278.60869565217394,23,1.434782608695652,2.1666666666666665,3.739130434782609,No
PRV51436,120,193410,1611.75,27170.0,226.41666666666666,116,2.033333333333333,4.92,4.741666666666666,No
PRV51437,2,880,440.0,0.0,0.0,2,0.0,,5.5,No
PRV51438,9,19510,2167.777777777778,2136.0,237.33333333333334,9,5.0,4.5,4.444444444444445,No
PRV51439,42,15040,358.0952380952381,210.0,5.0,41,0.38095238095238093,,4.404761904761905,No
PRV51440,71,106380,1498.3098591549297,6508.0,92.97142857142858,71,2.4788732394366195,6.714285714285714,4.197183098591549,No
PRV51441,85,29130,342.70588235294116,290.0,3.411764705882353,79,1.8235294117647058,,3.9058823529411764,No
PRV51442,6,25970,4328.333333333333,2136.0,356.0,6,1.3333333333333333,4.0,3.8333333333333335,No
PRV51443,73,33900,464.3835616438356,2426.0,33.23287671232877,72,1.6575342465753424,4.5,4.5479452054794525,No
PRV51444,42,73920,1760.0,4272.0,101.71428571428571,40,2.6904761904761907,4.75,4.666666666666667,No
PRV51446,24,97390,4057.9166666666665,11748.0,510.7826086956522,24,2.6666666666666665,5.166666666666667,4.708333333333333,No
PRV51447,89,269390,3026.85393258427,17318.0,194.58426966292134,80,2.202247191011236,6.8125,4.382022471910112,Yes
PRV51448,51,115550,2265.6862745098038,11748.0,230.35294117647058,47,1.9019607843137254,4.363636363636363,4.9411764705882355,No
PRV51449,17,69780,4104.705882352941,8544.0,534.0,17,3.0,5.333333333333333,5.176470588235294,No
PRV51451,6,1170,195.0,0.0,0.0,6,6.666666666666667,,4.333333333333333,No
PRV51453,12,7080,590.0,100.0,8.333333333333334,12,0.6666666666666666,,5.333333333333333,No
PRV51454,34,10630,312.6470588235294,140.0,4.117647058823529,32,2.735294117647059,,4.705882352941177,No
PRV51455,34,113650,3342.6470588235293,9662.0,284.1764705882353,34,2.5588235294117645,7.333333333333333,4.588235294117647,No
PRV51456,135,1038990,7696.222222222223,117480.0,883.3082706766917,124,4.940740740740741,5.866071428571429,5.288888888888889,No
PRV51458,56,12440,222.14285714285714,240.0,4.285714285714286,55,0.16071428571428573,,4.410714285714286,No
PRV51459,8240,2321890,281.78276699029124,22790.0,2.7657766990291264,2857,1.4007281553398059,,4.354733009708738,Yes
PRV51460,452,334480,740.0,19346.0,42.80088495575221,413,1.3539823008849559,6.588235294117647,4.2234513274336285,No
PRV51462,30,9430,314.3333333333333,0.0,0.0,29,1.2333333333333334,,4.833333333333333,No
PRV51464,145,38530,265.7241379310345,320.0,2.206896551724138,143,0.8482758620689655,,4.096551724137931,No
PRV51465,7,3900,557.1428571428571,1068.0,152.57142857142858,7,3.0,3.0,4.714285714285714,No
PRV51466,74,57860,781.8918918918919,5500.0,74.32432432432432,71,3.391891891891892,5.8,4.837837837837838,No
PRV51467,25,74260,2970.4,6408.0,267.0,25,2.04,7.142857142857143,4.48,No
PRV51468,159,138670,872.1383647798742,15252.0,96.53164556962025,151,1.440251572327044,4.2,4.39622641509434,No
PRV51469,28,9350,333.92857142857144,0.0,0.0,28,1.0,,5.25,No
PRV51470,27,35590,1318.148148148148,3204.0,118.66666666666667,27,2.1481481481481484,3.3333333333333335,4.814814814814815,No
PRV51471,180,1602210,8901.166666666666,166608.0,952.0457142857143,173,4.883333333333334,5.285714285714286,5.616666666666666,Yes
PRV51472,16,2170,135.625,200.0,12.5,16,2.1875,,4.3125,No
PRV51474,71,411260,5792.394366197183,42790.0,611.2857142857143,65,3.295774647887324,4.658536585365853,5.140845070422535,No
PRV51475,43,73130,1700.6976744186047,11788.0,274.13953488372096,42,2.2093023255813953,3.909090909090909,4.674418604651163,No
PRV51476,18,20180,1121.111111111111,3274.0,181.88888888888889,18,2.111111111111111,5.666666666666667,4.333333333333333,No
PRV51477,22,9940,451.8181818181818,0.0,0.0,22,1.5909090909090908,,3.772727272727273,No
PRV51478,17,3930,231.1764705882353,20.0,1.1764705882352942,16,4.411764705882353,,4.588235294117647,No
PRV51479,228,134630,590.4824561403509,14524.0,63.70175438596491,217,1.9035087719298245,3.8461538461538463,4.473684210526316,No
PRV51480,1924,557880,289.95841995841994,5480.0,2.8482328482328483,759,1.5602910602910602,,4.500519750519751,Yes
PRV51482,91,218470,2400.769230769231,11848.0,130.1978021978022,90,1.4725274725274726,6.2727272727272725,4.571428571428571,Yes
PRV51483,77,60400,784.4155844155844,5430.0,71.44736842105263,75,1.12987012987013,3.0,4.909090909090909,No
PRV51484,86,23570,274.06976744186045,2236.0,26.0,75,0.7906976744186046,3.5,4.988372093023256,No
PRV51486,214,53660,250.74766355140187,450.0,2.102803738317757,132,0.9252336448598131,,4.0046728971962615,No
PRV51487,13,9240,710.7692307692307,60.0,4.615384615384615,12,0.0,,5.0,No
PRV51488,272,108930,400.4779411764706,3764.0,13.838235294117647,260,1.625,3.6666666666666665,4.580882352941177,No
PRV51490,64,442070,6907.34375,51264.0,801.0,56,4.046875,4.895833333333333,5.4375,Yes
PRV51491,71,67480,950.4225352112676,7736.0,110.51428571428572,63,2.1549295774647885,2.875,4.605633802816901,No
PRV51492,81,150550,1858.641975308642,14024.0,175.3,80,2.0864197530864197,4.785714285714286,4.7407407407407405,No
PRV51494,38,17450,459.2105263157895,80.0,2.1052631578947367,37,1.3421052631578947,,4.105263157894737,No
PRV51495,141,845690,5997.801418439716,93984.0,676.1438848920864,127,4.950354609929078,6.211111111111111,4.907801418439717,Yes
PRV51496,123,29250,237.8048780487805,530.0,4.308943089430894,105,1.1382113821138211,,4.5528455284552845,No
PRV51497,15,104190,6946.0,4272.0,284.8,15,2.7333333333333334,6.25,4.933333333333334,No
PRV51499,474,137840,290.80168776371306,3336.0,7.037974683544304,341,1.4831223628691983,2.5,4.189873417721519,No
PRV51500,8,1100,137.5,10.0,1.25,8,0.0,,5.75,No
PRV51501,233,2071310,8889.742489270386,231816.0,1021.215859030837,217,5.459227467811159,5.677130044843049,5.351931330472103,Yes
PRV51502,31,8390,270.64516129032256,0.0,0.0,31,3.838709677419355,,4.645161290322581,No
PRV51503,57,24070,422.280701754386,40.0,0.7017543859649122,52,1.1754385964912282,,4.508771929824562,No
PRV51504,128,35290,275.703125,440.0,3.4375,123,1.546875,,4.125,No
PRV51505,15,2430,162.0,40.0,2.6666666666666665,15,0.26666666666666666,,5.4,No
PRV51507,1013,337340,333.01085883514315,9188.0,9.070088845014807,726,1.3840078973346495,8.166666666666666,4.486673247778874,Yes
PRV51508,202,239050,1183.4158415841584,12916.0,63.94059405940594,191,1.7079207920792079,3.5833333333333335,4.247524752475248,No
PRV51509,1030,322130,312.747572815534,2840.0,2.7572815533980584,493,1.4893203883495145,,4.4524271844660195,No
PRV51510,57,20020,351.2280701754386,220.0,3.8596491228070176,52,2.5789473684210527,,4.87719298245614,No
PRV51511,16,8760,547.5,40.0,2.5,16,1.5,,4.4375,No
PRV51514,93,239220,2572.2580645161293,22458.0,241.48387096774192,88,2.89247311827957,6.571428571428571,4.397849462365591,No
PRV51515,48,52800,1100.0,4352.0,92.59574468085107,48,2.5,11.0,4.604166666666667,No
PRV51516,40,33260,831.5,3224.0,80.6,39,1.225,3.0,4.0,No
PRV51517,11,5990,544.5454545454545,150.0,13.636363636363637,11,1.9090909090909092,,4.090909090909091,No
PRV51518,53,43920,828.6792452830189,5860.0,110.56603773584905,48,0.7735849056603774,5.2,4.830188679245283,No
PRV51521,46,8070,175.43478260869566,100.0,2.1739130434782608,39,0.4782608695652174,,4.456521739130435,No
PRV51522,190,206780,1088.3157894736842,13506.0,71.08421052631579,169,2.168421052631579,5.416666666666667,4.594736842105263,No
PRV51523,65,733810,11289.384615384615,61944.0,983.2380952380952,65,5.138461538461539,5.566666666666666,5.153846153846154,No
PRV51525,61,75770,1242.1311475409836,5470.0,89.67213114754098,61,2.3114754098360657,8.4,3.9836065573770494,No
PRV51526,20,43150,2157.5,7476.0,373.8,20,3.5,4.142857142857143,4.6,No
PRV51527,41,12410,302.6829268292683,120.0,2.926829268292683,40,1.170731707317073,,4.512195121951219,No
PRV51528,17,6670,392.3529411764706,0.0,0.0,17,1.1764705882352942,,4.823529411764706,No
PRV51529,23,5800,252.17391304347825,80.0,3.4782608695652173,23,0.8695652173913043,,4.695652173913044,No
PRV51531,34,9870,290.29411764705884,140.0,4.117647058823529,23,1.9705882352941178,,4.794117647058823,No
PRV51532,32,70930,2216.5625,6608.0,206.5,30,3.34375,9.166666666666666,4.9375,No
PRV51533,36,96350,2676.3888888888887,13884.0,385.6666666666667,36,5.055555555555555,10.846153846153847,4.527777777777778,No
PRV51534,1,50,50.0,0.0,0.0,1,0.0,,7.0,No
PRV51535,388,121350,312.75773195876286,3476.0,8.958762886597938,306,1.4948453608247423,5.5,4.311855670103093,No
PRV51536,16,41550,2596.875,4392.0,274.5,16,2.1875,3.75,4.125,No
PRV51539,538,854240,1587.806691449814,73844.0,137.51210428305401,488,1.6524163568773234,5.840579710144928,4.421933085501859,Yes
PRV51540,55,66940,1217.090909090909,7546.0,137.2,54,0.9818181818181818,5.285714285714286,4.763636363636364,No
PRV51541,51,12140,238.0392156862745,270.0,5.294117647058823,51,0.6078431372549019,,4.411764705882353,No
PRV51542,113,964660,8536.814159292035,97218.0,875.8378378378378,97,4.964601769911504,5.806451612903226,5.486725663716814,Yes
PRV51544,233,480150,2060.7296137339054,45546.0,198.02608695652174,227,2.3218884120171674,4.911111111111111,4.76824034334764,No
PRV51546,36,110930,3081.3888888888887,9762.0,271.1666666666667,35,2.5,6.777777777777778,4.444444444444445,No
PRV51547,13,2640,203.07692307692307,0.0,0.0,13,1.8461538461538463,,5.0,No
PRV51549,21,82110,3910.0,8614.0,410.1904761904762,21,4.285714285714286,8.625,4.523809523809524,No
PRV51550,61,124040,2033.4426229508197,16120.0,268.6666666666667,53,3.081967213114754,8.0,4.852459016393443,No
PRV51551,28,112800,4028.5714285714284,5440.0,194.28571428571428,27,2.0,7.6,4.678571428571429,No
PRV51552,62,94040,1516.774193548387,10970.0,176.93548387096774,62,1.064516129032258,3.1,4.306451612903226,No
PRV51553,21,40990,1951.904761904762,6408.0,305.14285714285717,21,2.5238095238095237,5.333333333333333,3.9047619047619047,No
PRV51554,6,9640,1606.6666666666667,1138.0,189.66666666666666,6,0.8333333333333334,4.0,5.333333333333333,No
PRV51555,15,2910,194.0,0.0,0.0,15,0.6,,4.333333333333333,No
PRV51556,56,138250,2468.75,10680.0,190.71428571428572,56,3.1964285714285716,7.8,4.589285714285714,No
PRV51557,10,16740,1674.0,1068.0,106.8,10,1.0,3.0,4.7,No
PRV51558,26,25870,995.0,5440.0,209.23076923076923,25,1.1538461538461537,4.2,4.923076923076923,No
PRV51560,238,1956190,8219.285714285714,208260.0,893.8197424892704,204,5.26890756302521,5.965,5.373949579831932,Yes
PRV51562,24,5820,242.5,80.0,3.3333333333333335,24,1.8333333333333333,,5.0,No
PRV51563,19,4280,225.26315789473685,0.0,0.0,19,0.3684210526315789,,4.7368421052631575,No
PRV51564,24,9100,379.1666666666667,70.0,2.9166666666666665,24,1.6666666666666667,,4.125,No
PRV51566,26,90030,3462.6923076923076,16020.0,616.1538461538462,25,3.6923076923076925,4.6,6.038461538461538,No
PRV51567,1632,465400,285.171568627451,4620.0,2.8308823529411766,827,1.2628676470588236,,4.318627450980392,Yes
PRV51568,58,105010,1810.5172413793102,9612.0,165.72413793103448,57,2.8793103448275863,5.444444444444445,4.362068965517241,No
PRV51569,5,1500,300.0,0.0,0.0,5,0.2,,4.4,No
PRV51570,1,0,0.0,0.0,0.0,1,0.0,,7.0,No
PRV51571,22,4640,210.9090909090909,0.0,0.0,22,0.0,,4.7727272727272725,No
PRV51572,4,5710,1427.5,1068.0,267.0,4,1.75,7.0,5.25,No
PRV51573,92,66730,725.3260869565217,5380.0,58.47826086956522,76,1.7717391304347827,5.0,4.315217391304348,No
PRV51574,4444,1281810,288.4360936093609,12290.0,2.7655265526552655,1715,1.4228172817281728,,4.527902790279028,Yes
PRV51576,65,97780,1504.3076923076924,5770.0,88.76923076923077,65,2.4307692307692306,4.8,4.476923076923077,No
PRV51577,1,2100,2100.0,0.0,0.0,1,20.0,,6.0,No
PRV51578,1500,1662920,1108.6133333333332,131150.0,87.55006675567424,1280,1.8006666666666666,6.131147540983607,4.378666666666667,Yes
PRV51579,72,247680,3440.0,19494.0,270.75,66,2.7222222222222223,4.666666666666667,5.013888888888889,No
PRV51580,3,1710,570.0,0.0,0.0,3,0.0,,4.0,No
PRV51582,4,14370,3592.5,1068.0,267.0,4,6.5,6.0,4.75,No
PRV51583,47,32430,690.0,2226.0,47.361702127659576,46,1.5957446808510638,3.5,4.085106382978723,No
PRV51584,82,171930,2096.7073170731705,14254.0,173.82926829268294,78,2.3292682926829267,6.0,4.329268292682927,Yes
PRV51585,6,77080,12846.666666666666,4272.0,712.0,6,2.6666666666666665,4.0,3.3333333333333335,No
PRV51586,8,72510,9063.75,6408.0,801.0,8,5.875,7.833333333333333,4.75,Yes
